black_pop,asian_pop,white_pop,hisp_pop,amin_pop,hp_pop,other_pop
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,34,0,0,0
23,16,36,34,0,0,0
23,16,36,34,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,15,36,32,0,0,0
23,15,36,33,0,0,0
23,16,36,33,0,0,0
23,15,36,33,0,0,0
23,17,36,32,0,0,0
23,17,36,32,0,0,0
23,18,36,32,0,0,0
23,16,36,32,0,0,0
23,17,36,33,0,0,0
23,17,36,32,0,0,0
23,16,36,33,0,0,0
23,17,36,33,0,0,0
23,18,36,32,0,0,0
23,18,36,33,0,0,0
23,18,36,34,0,0,0
24,18,36,34,0,0,0
24,18,36,33,0,0,0
24,18,36,34,0,0,0
24,17,36,33,0,0,0
24,17,36,33,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,16,35,33,0,0,0
24,16,36,32,0,0,0
23,16,36,32,0,0,0
24,16,35,32,0,0,0
24,17,35,32,0,0,0
24,17,36,31,0,0,0
